,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
5863,5864,4,2053,2017-12-15,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37659
5864,5865,60,1038,2017-11-28,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,34143
5865,5866,80,2914,2017-02-20,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226
5866,5867,10,2998,2017-02-18,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,41922
5867,5868,35,1821,2017-11-23,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40784
5868,5869,66,238,2017-01-09,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410
5869,5870,9,1611,2017-11-19,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,39031
5870,5871,8,2779,2017-11-27,True,Approved,Solex,Road,medium,small,1703.52,1516.13,38693
5871,5872,56,3443,2017-02-13,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,40779
5872,5873,55,1292,2017-03-21,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
5873,5874,40,2054,2017-06-11,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526
5874,5875,87,2481,2017-01-23,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,37874
5875,5876,95,1713,2017-06-21,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
5876,5877,67,138,2017-01-01,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
5877,5878,73,797,2017-08-18,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
5878,5879,20,242,2017-08-21,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
5879,5880,56,597,2017-04-18,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
5880,5881,89,2294,2017-10-18,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
5881,5882,44,322,2017-01-09,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064
5882,5883,0,3451,2017-12-02,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
5883,5884,86,1727,2017-08-07,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
5884,5885,88,1118,2017-07-10,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874
5885,5886,0,277,2017-03-05,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
5886,5887,38,1825,2017-10-28,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
5887,5888,95,731,2017-12-05,,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
5888,5889,81,1407,2017-01-19,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,35667
5889,5890,13,328,2017-02-06,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
5890,5891,81,977,2017-01-12,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,38991
5891,5892,3,1590,2017-03-22,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823
5892,5893,73,2013,2017-04-13,,Approved,Solex,Standard,medium,medium,1945.43,333.18,37873
5893,5894,94,3186,2017-05-07,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
5894,5895,38,1007,2017-03-02,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
5895,5896,2,2605,2017-04-03,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40553
5896,5897,46,3411,2017-09-07,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
5897,5898,0,289,2017-09-28,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
5898,5899,73,2937,2017-12-23,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
5899,5900,85,693,2017-12-13,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,34079
5900,5901,57,2153,2017-10-06,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
5901,5902,15,172,2017-02-22,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345
5902,5903,0,329,2017-05-21,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37220
5903,5904,2,2274,2017-08-15,True,Approved,Solex,Standard,medium,medium,71.49,53.62,38573
5904,5905,0,664,2017-10-07,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
5905,5906,34,2922,2017-07-05,True,Cancelled,Norco Bicycles,Road,high,large,774.53,464.72,35560
5906,5907,29,2763,2017-02-05,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37698
5907,5908,71,1047,2017-08-14,False,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
5908,5909,74,3482,2017-01-11,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,42226
5909,5910,25,41,2017-02-22,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
5910,5911,86,617,2017-09-02,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
5911,5912,14,3450,2017-04-24,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
5912,5913,87,3234,2017-08-03,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667
5913,5914,26,2780,2017-06-04,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888
5914,5915,59,3306,2017-04-15,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
5915,5916,23,1424,2017-10-15,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833
5916,5917,59,2671,2017-06-24,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
5917,5918,23,2641,2017-01-13,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670
5918,5919,100,273,2017-05-28,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
5919,5920,98,115,2017-09-21,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
5920,5921,11,3342,2017-08-31,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
5921,5922,8,1831,2017-04-01,True,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
5922,5923,9,2664,2017-01-25,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
5923,5924,66,57,2017-11-25,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499
5924,5925,51,100,2017-05-10,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41848
5925,5926,21,1556,2017-06-28,False,Approved,Solex,Standard,medium,large,1071.23,380.74,36334
5926,5927,66,558,2017-11-25,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
5927,5928,88,73,2017-04-05,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
5928,5929,59,657,2017-06-10,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
5929,5930,26,1693,2017-04-13,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
5930,5931,53,490,2017-07-25,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
5931,5932,41,1164,2017-05-30,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560
5932,5933,44,2651,2017-02-13,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071
5933,5934,74,3475,2017-06-25,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
5934,5935,45,1586,2017-12-14,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
5935,5936,74,514,2017-04-11,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429
5936,5937,64,573,2017-04-17,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,36668
5937,5938,31,1344,2017-12-09,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
5938,5939,59,1452,2017-12-28,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
5939,5940,35,3008,2017-02-09,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,37659
5940,5941,26,3432,2017-08-05,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33455
5941,5942,35,2310,2017-10-07,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
5942,5943,12,2591,2017-08-27,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
5943,5944,1,2054,2017-07-23,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573
5944,5945,47,2680,2017-04-19,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41064
5945,5946,0,3101,2017-10-02,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
5946,5947,63,1543,2017-08-14,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
5947,5948,12,2509,2017-04-27,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
5948,5949,53,473,2017-09-06,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,33259
5949,5950,20,1160,2017-07-20,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
5950,5951,100,798,2017-06-29,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
5951,5952,87,2109,2017-12-28,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668
5952,5953,58,698,2017-05-17,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,38339
5953,5954,23,2015,2017-04-18,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
5954,5955,6,2959,2017-08-18,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38216
5955,5956,21,10,2017-06-20,True,Approved,Solex,Standard,medium,large,1071.23,380.74,34115
5956,5957,10,1157,2017-06-23,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,42560
5957,5958,73,2207,2017-06-29,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,36668
5958,5959,31,1693,2017-01-27,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
5959,5960,0,2159,2017-07-11,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33552
5960,5961,19,329,2017-01-25,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560
5961,5962,75,3402,2017-10-06,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
5962,5963,71,765,2017-11-24,False,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
5963,5964,32,312,2017-07-19,,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527
5964,5965,86,2592,2017-06-16,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36145
5965,5966,10,1514,2017-09-26,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
5966,5967,34,3461,2017-07-19,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,36361
5967,5968,20,1666,2017-04-30,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41701
5968,5969,8,2667,2017-05-26,False,Approved,Solex,Road,medium,small,1703.52,1516.13,38216
5969,5970,15,27,2017-06-18,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345
5970,5971,0,3372,2017-01-28,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
5971,5972,58,937,2017-01-20,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
5972,5973,88,2638,2017-08-10,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
5973,5974,7,3287,2017-03-24,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38693
5974,5975,72,2208,2017-09-07,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
5975,5976,57,3132,2017-10-11,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779
5976,5977,36,3310,2017-06-24,False,Approved,Solex,Standard,low,medium,945.04,507.58,40618
5977,5978,9,1794,2017-11-13,,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
5978,5979,58,75,2017-05-26,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
5979,5980,44,1086,2017-09-15,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41009
5980,5981,42,901,2017-07-15,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,40672
5981,5982,98,167,2017-11-03,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,42295
5982,5983,82,1875,2017-09-11,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888
5983,5984,84,999,2017-10-07,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42696
5984,5985,39,12,2017-08-21,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
5985,5986,92,973,2017-06-12,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
5986,5987,25,3143,2017-07-30,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
5987,5988,0,511,2017-12-19,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
5988,5989,9,3055,2017-11-01,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33879
5989,5990,12,465,2017-05-11,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,37838
5990,5991,77,2874,2017-04-05,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
5991,5992,35,602,2017-05-08,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
5992,5993,55,1084,2017-03-15,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
5993,5994,0,1738,2017-02-07,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37668
5994,5995,65,99,2017-09-08,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
5995,5996,0,281,2017-06-28,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667
5996,5997,76,1947,2017-06-08,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193
5997,5998,0,37,2017-07-05,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
5998,5999,66,2372,2017-11-12,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
5999,6000,1,2858,2017-09-13,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41434
6000,6001,46,3058,2017-01-18,False,Approved,Solex,Standard,low,medium,1289.85,74.51,38573
6001,6002,29,2878,2017-11-11,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42458
6002,6003,9,3026,2017-01-09,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34586
6003,6004,28,11,2017-04-02,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
6004,6005,65,707,2017-09-10,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33879
6005,6006,88,1691,2017-03-18,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165
6006,6007,80,2198,2017-11-25,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35667
6007,6008,99,158,2017-02-19,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
6008,6009,64,579,2017-07-16,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
6009,6010,79,2219,2017-01-17,False,Approved,Solex,Touring,medium,large,2083.94,675.03,38482
6010,6011,81,1302,2017-05-22,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145
6011,6012,5,908,2017-04-18,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560
6012,6013,11,1385,2017-01-11,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
6013,6014,65,305,2017-02-12,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
6014,6015,9,2485,2017-06-21,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,37838
6015,6016,56,252,2017-09-24,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,36146
6016,6017,34,1900,2017-09-03,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35560
6017,6018,71,2850,2017-01-16,False,Approved,Solex,Standard,high,large,1842.92,1105.75,38193
6018,6019,0,2240,2017-11-09,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458
6019,6020,1,2967,2017-12-20,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
6020,6021,8,459,2017-11-22,True,Approved,Solex,Road,medium,small,1703.52,1516.13,38693
6021,6022,2,630,2017-09-14,False,Approved,Solex,Standard,medium,medium,71.49,53.62,37659
6022,6023,97,3020,2017-04-28,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,35378
6023,6024,0,1559,2017-08-02,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36833
6024,6025,92,1504,2017-02-28,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874
6025,6026,17,1641,2017-01-19,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
6026,6027,13,1267,2017-08-11,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,41345
6027,6028,5,829,2017-06-29,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
6028,6029,49,3030,2017-09-03,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
6029,6030,35,380,2017-06-03,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
6030,6031,91,3377,2017-08-11,False,Approved,Solex,Standard,medium,medium,100.35,75.26,38002
6031,6032,22,1777,2017-01-03,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
6032,6033,32,201,2017-08-15,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
6033,6034,60,2509,2017-12-05,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
6034,6035,85,425,2017-12-05,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36145
6035,6036,71,1177,2017-09-19,True,Approved,Solex,Standard,high,large,1842.92,1105.75,38193
6036,6037,31,2412,2017-03-16,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
6037,6038,59,223,2017-02-27,,Approved,Solex,Standard,medium,large,1061.56,733.58,41047
6038,6039,53,1493,2017-05-03,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
6039,6040,0,3375,2017-05-26,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,35052
6040,6041,44,2507,2017-08-22,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41848
6041,6042,33,173,2017-02-10,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36498
6042,6043,46,2545,2017-07-09,True,Approved,Solex,Standard,low,medium,1289.85,74.51,41064
6043,6044,56,14,2017-11-13,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
6044,6045,76,330,2017-05-03,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,36498
6045,6046,21,1917,2017-04-01,False,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
6046,6047,91,3360,2017-03-12,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
6047,6048,91,1925,2017-07-23,False,Approved,Solex,Standard,medium,medium,100.35,75.26,38002
6048,6049,33,1494,2017-04-25,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35052
6049,6050,83,593,2017-01-23,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
6050,6051,39,3232,2017-11-17,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40672
6051,6052,30,560,2017-02-24,False,Approved,Solex,Standard,high,medium,748.17,448.9,33552
6052,6053,90,905,2017-09-04,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
6053,6054,64,1443,2017-07-20,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647
6054,6055,80,602,2017-08-12,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40487
6055,6056,39,268,2017-01-22,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
6056,6057,52,2386,2017-02-09,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
6057,6058,27,2082,2017-08-03,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37698
6058,6059,81,1970,2017-08-12,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
6059,6060,10,1144,2017-03-26,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37873
6060,6061,89,3004,2017-04-18,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36367
6061,6062,80,2527,2017-09-20,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226
6062,6063,88,2066,2017-10-01,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165
6063,6064,50,680,2017-09-15,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,35052
6064,6065,56,2944,2017-05-12,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
6065,6066,5,1980,2017-10-18,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784
6066,6067,57,565,2017-05-22,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779
6067,6068,21,1600,2017-05-20,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
